quarter,airline_id,origin_airport,destination_airport,distance,num_people,revenue
4,--,BHM,HSV,74,16,180
4,--,TYS,HSV,177,3,85
4,--,VPS,HSV,287,2,50
4,--,PNS,HSV,288,5,205
4,--,MGM,HSV,163,3,55
4,--,CHA,HSV,93,2,30
4,--,SAV,HSV,366,1,35
4,--,DFW,HSV,603,1,105
4,--,SDF,HSV,251,1,45
4,--,MCO,HSV,535,2,220
4,--,CVG,HSV,326,1,95
4,--,DTW,HSV,554,1,65
4,--,MSY,HSV,379,2,100
4,--,ORD,HSV,510,1,175
4,--,MEM,HSV,184,4,300
4,--,GPT,HSV,321,1,25
4,--,MOB,HSV,285,1,45
4,--,XNA,HSV,440,1,205
4,--,IAD,HSV,596,1,725
4,--,DAY,HSV,389,1,75
4,--,ROC,HSV,763,1,575
4,--,COS,HSV,1034,1,1195
4,--,CRW,HTS,53,3,15
4,--,CVG,HTS,123,1,5
4,--,PIT,HTS,192,1,55
4,--,CAK,HTS,185,2,50
4,--,CAE,HTS,316,1,5
4,--,TRI,HTS,131,1,55
4,--,PHL,HVN,157,1,25
4,--,BOS,HVN,123,5,145
4,--,HPN,HVN,45,1,5
4,--,PVD,HVN,82,1,5
4,--,ALB,HVN,113,1,115
4,--,BDL,HVN,48,1,25
4,--,DCA,IAD,24,190,1120
4,--,CHS,IAD,441,6,660
4,--,PHL,IAD,135,95,1975
4,--,ATL,IAD,534,12,1390
4,--,PHF,IAD,136,4,100
4,--,ORF,IAD,157,19,475
4,--,PIT,IAD,182,16,410
4,--,BOS,IAD,413,57,5525
4,--,TYS,IAD,420,3,155
4,--,MDT,IAD,94,11,155
4,--,LGA,IAD,229,37,1285
4,--,BWI,IAD,45,172,1520
4,--,CMH,IAD,299,4,280
4,--,CHO,IAD,77,9,105
4,--,RIC,IAD,100,32,470
4,--,EWR,IAD,212,165,7225
4,--,LAS,IAD,2065,2,1100
4,--,PVD,IAD,371,3,135
4,--,SAT,IAD,1362,1,175
4,--,RDU,IAD,224,14,540
4,--,SYR,IAD,296,5,495
4,--,BNA,IAD,542,4,260
4,--,CLT,IAD,322,7,575
4,--,LEX,IAD,392,2,260
4,--,ROA,IAD,177,10,520
4,--,JFK,IAD,228,53,2605
4,--,BDL,IAD,326,8,440
4,--,CLE,IAD,288,5,175
4,--,CRW,IAD,227,4,170
4,--,DTW,IAD,383,2,90
4,--,ALB,IAD,325,1,165
4,--,BUF,IAD,283,1,45
4,--,ROC,IAD,288,2,40
4,--,RSW,IAD,891,1,295
4,--,ORD,IAD,588,12,1570
4,--,MCO,IAD,758,12,2170
4,--,FLL,IAD,901,2,330
4,--,CAE,IAD,401,2,90
4,--,PHX,IAD,1956,1,485
4,--,SAN,IAD,2253,1,595
4,--,SDF,IAD,451,1,45
4,--,GSO,IAD,239,4,150
4,--,ITH,IAD,250,1,25
4,--,GRR,IAD,501,1,235
4,--,HPN,IAD,247,2,70
4,--,MCI,IAD,926,3,445
4,--,SRQ,IAD,849,1,135
4,--,SAV,IAD,515,1,125
4,--,OMA,IAD,988,1,115
4,--,STL,IAD,696,1,95
4,--,MIA,IAD,921,3,875
4,--,MDW,IAD,577,1,155
4,--,MEM,IAD,742,1,165
4,--,FAY,IAD,284,1,65
4,--,MSY,IAD,955,1,145
4,--,AVP,IAD,189,1,5
4,--,TPA,IAD,811,1,165
4,--,LYH,IAD,147,1,5
4,--,HVN,IAD,290,1,5
4,--,BTV,IAD,441,2,40
4,--,DFW,IAD,1172,1,55
4,--,IAH,IAD,1190,1,195
4,--,SBP,IAD,2377,1,375
4,--,SEA,IAD,2306,2,780
4,--,CVG,IAD,388,1,75
4,--,SFO,IAD,2419,1,715
4,--,DEN,IAD,1452,1,495
4,--,BHM,IAD,637,1,165
4,--,PWM,IAD,493,1,55
4,--,DSM,IAD,873,1,665
4,--,MSP,IAD,908,1,105
4,--,LAX,IAD,2288,1,665
4,--,SCE,IAD,133,2,30
4,--,MYR,IAD,372,1,345
4,--,DFW,IAH,224,232,9540
4,--,SAT,IAH,191,102,3300
4,--,HOU,IAH,24,34,280
4,--,AUS,IAH,140,179,4845
4,--,CLL,IAH,74,10,110
4,--,MSY,IAH,305,50,3220
4,--,PDX,IAH,1825,2,1120
4,--,SHV,IAH,192,6,160
4,--,TUL,IAH,429,9,1365
4,--,ABQ,IAH,744,4,1000
4,--,MCO,IAH,854,10,1780
4,--,SFO,IAH,1635,9,5095
4,--,BPT,IAH,79,2,40
4,--,SLC,IAH,1195,5,1465
4,--,MAF,IAH,429,6,580
4,--,BRO,IAH,308,3,155
4,--,JAN,IAH,351,3,125
4,--,AGS,IAH,821,2,450
4,--,DAL,IAH,216,11,585
4,--,EVV,IAH,713,1,105
4,--,BTR,IAH,253,10,350
4,--,OKC,IAH,395,9,745
4,--,CRP,IAH,201,9,335
4,--,LBB,IAH,458,3,155
4,--,LAS,IAH,1222,3,465
4,--,BWI,IAH,1235,1,155
4,--,LCH,IAH,127,9,245
4,--,TYR,IAH,163,2,120
4,--,SAN,IAH,1303,18,5220
4,--,PHX,IAH,1009,4,1090
4,--,SNA,IAH,1346,5,2685
4,--,DEN,IAH,862,10,2960
4,--,ROA,IAH,1018,1,75
4,--,BNA,IAH,657,3,415
4,--,BDL,IAH,1507,2,610
4,--,EWR,IAH,1400,11,2785
4,--,GSP,IAH,837,1,215
4,--,LAX,IAH,1379,4,1530
4,--,IND,IAH,844,1,155
4,--,COS,IAH,809,1,95
4,--,PNS,IAH,489,3,155
4,--,ELP,IAH,667,3,415
4,--,MFR,IAH,1749,1,335
4,--,BOS,IAH,1597,4,1830
4,--,ATL,IAH,689,7,1135
4,--,IAD,IAH,1190,2,240
4,--,LGA,IAH,1416,2,450
4,--,SGF,IAH,513,2,110
4,--,BUF,IAH,1281,1,125
4,--,MSP,IAH,1034,3,885
4,--,ORD,IAH,925,10,1260
4,--,CLT,IAH,912,2,240
4,--,LFT,IAH,201,6,320
4,--,MOB,IAH,427,1,165
4,--,MDW,IAH,917,1,335
4,--,CHS,IAH,925,1,265
4,--,STL,IAH,667,4,370
4,--,TPA,IAH,787,4,880
4,--,PIT,IAH,1117,4,580
4,--,OAK,IAH,1628,1,95
4,--,LGB,IAH,1364,1,125
4,--,CAE,IAH,878,2,150
4,--,MFE,IAH,316,3,25
4,--,DCA,IAH,1208,2,120
4,--,MEM,IAH,468,2,100
4,--,JAX,IAH,817,1,75
4,--,TLH,IAH,658,1,65
4,--,PHL,IAH,1325,1,505
4,--,BHM,IAH,562,1,65
4,--,ANC,IAH,3266,1,285
4,--,CHA,IAH,686,2,440
4,--,OMA,IAH,781,2,160
4,--,MCI,IAH,643,3,255
4,--,XNA,IAH,438,1,15
4,--,AEX,IAH,190,1,15
4,--,DTW,IAH,1075,1,85
4,--,JFK,IAH,1417,1,135
4,--,SRQ,IAH,796,1,225
4,--,SJC,IAH,1608,1,355
4,--,SMF,IAH,1609,1,265
4,--,MKE,IAH,984,1,175
4,--,VPS,IAH,528,1,105
4,--,LIT,IAH,374,1,85
4,--,GRR,IAH,1042,1,445
4,--,FLL,IAH,966,1,275
4,--,MCI,ICT,186,63,2415
4,--,DSM,ICT,335,2,100
4,--,LNK,ICT,224,1,15
4,--,AMA,ICT,291,2,70
4,--,OKC,ICT,156,18,430
4,--,MEM,ICT,453,2,190
4,--,DAY,ICT,729,1,75
4,--,GCK,ICT,181,1,125
4,--,TUL,ICT,132,14,360
4,--,DEN,ICT,420,3,185
4,--,SWO,ICT,104,1,15
4,--,LAX,ICT,1203,2,260
4,--,STL,ICT,392,3,185
4,--,OMA,ICT,265,3,235
4,--,LBB,ICT,369,1,65
4,--,MSP,ICT,545,2,540
4,--,DFW,ICT,328,7,365
4,--,TUS,ICT,856,1,55
4,--,XNA,ICT,197,2,30
4,--,ATL,ICT,782,1,75
4,--,DAL,ICT,333,2,320
4,--,ORD,ICT,588,1,105
4,--,RAP,ICT,530,1,85
4,--,CVG,ICT,699,1,55
4,--,BOS,ICT,1433,2,360
4,--,MKE,ICT,622,1,125
4,--,FSD,ICT,411,1,45
4,--,CSG,ICT,791,1,505
4,--,IAH,ICT,542,1,175
4,--,PHX,ICT,870,1,185
4,--,SLC,IDA,188,10,470
4,--,GTF,IDA,276,1,15
4,--,JAC,IDA,67,6,90
4,--,BOI,IDA,209,12,460
4,--,BZN,IDA,163,1,25
4,--,PIH,IDA,49,1,5
4,--,LWS,IDA,313,1,105
4,--,MSP,IDA,939,1,195
4,--,HLN,IDA,214,1,135
4,--,CLT,ILM,185,19,645
4,--,RDU,ILM,122,33,475
4,--,SDF,ILM,513,1,45
4,--,GSP,ILM,250,4,200
4,--,MCO,ILM,450,1,35
4,--,CHS,ILM,155,7,245
4,--,MYR,ILM,72,8,100
4,--,GSO,ILM,171,6,120
4,--,LYH,ILM,223,1,55
4,--,SAV,ILM,242,5,165
4,--,FAY,ILM,75,2,40
4,--,PNS,ILM,602,1,195
4,--,ITH,ILM,572,1,45
4,--,CHO,ILM,268,2,70
4,--,ORF,ILM,205,3,85
4,--,ATL,ILM,377,3,185
4,--,RIC,ILM,225,1,15
4,--,BNA,ILM,513,1,145
4,--,EWN,ILM,74,1,5
4,--,DCA,ILM,319,1,45
4,--,OAJ,ILM,42,4,80
4,--,MGM,ILM,510,1,75
4,--,CSG,ILM,424,1,85
4,--,MQT,IMT,51,1,5
4,--,GRB,IMT,92,3,45
4,--,ATW,IMT,110,1,115
4,--,MSP,IMT,257,2,230
4,--,CVG,IND,99,45,1165
4,--,DTW,IND,231,29,1225
4,--,SDF,IND,111,38,700
4,--,FWA,IND,105,20,450
4,--,ORD,IND,177,102,3640
4,--,MDW,IND,162,28,870
4,--,STL,IND,229,21,895
4,--,ATL,IND,432,5,565
4,--,SFO,IND,1943,1,795
4,--,CMH,IND,182,28,860
4,--,LEX,IND,147,11,285
4,--,SBN,IND,137,7,225
4,--,MBS,IND,287,1,75
4,--,BNA,IND,249,16,540
4,--,RDU,IND,489,3,195
4,--,EVV,IND,133,13,575
4,--,CAK,IND,269,3,145
4,--,DSM,IND,407,2,130
4,--,COS,IND,987,1,85
4,--,BMI,IND,148,4,150
4,--,MDT,IND,507,1,55
4,--,BWI,IND,516,4,560
4,--,GRR,IND,222,6,150
4,--,JFK,IND,665,4,780
4,--,PIA,IND,191,2,30
4,--,OMA,IND,517,1,95
4,--,CLE,IND,261,9,365
4,--,AZO,IND,178,1,5
4,--,TPA,IND,837,3,455
4,--,TVC,IND,349,1,25
4,--,MKE,IND,238,14,690
4,--,DFW,IND,761,5,725
4,--,DEN,IND,977,6,950
4,--,DAY,IND,111,4,70
4,--,CHA,IND,328,1,55
4,--,PIT,IND,326,2,120
4,--,CLT,IND,427,4,420
4,--,PHL,IND,588,4,930
4,--,TOL,IND,184,2,90
4,--,SAN,IND,1782,1,645
4,--,SAT,IND,985,1,475
4,--,BOS,IND,818,2,430
4,--,IAD,IND,476,2,170
4,--,LAN,IND,229,1,45
4,--,LAX,IND,1814,6,4880
4,--,SPI,IND,180,1,95
4,--,MEM,IND,381,6,440
4,--,MSP,IND,503,4,300
4,--,PHX,IND,1488,2,960
4,--,SNA,IND,1792,1,265
4,--,MCI,IND,451,6,500
4,--,EWR,IND,645,7,1465
4,--,MLI,IND,252,1,15
4,--,TYS,IND,297,1,35
4,--,AUS,IND,919,1,105
4,--,CMI,IND,108,3,45
4,--,MQT,IND,461,1,165
4,--,MSY,IND,707,1,35
4,--,HSV,IND,351,1,25
4,--,BUF,IND,452,1,95
4,--,LAS,IND,1590,1,575
4,--,HOU,IND,861,1,315
4,--,MIA,IND,1020,1,145
4,--,DCA,IND,500,1,55
4,--,CID,IND,321,1,15
4,--,DAL,IND,755,1,395
4,--,IAH,IND,844,1,315
4,--,FLL,IND,1005,1,405
4,--,SAV,IND,596,1,225
4,--,ICT,IND,618,1,75
4,--,HIB,INL,86,2,20
4,--,DTW,IPT,339,1,25
4,--,PHL,IPT,129,1,25
4,--,AVP,IPT,63,1,45
4,--,SCE,IPT,55,2,40
4,--,IAD,IPT,161,1,5
4,--,COU,IRK,90,1,5
4,--,BIL,ISN,284,2,80
4,--,FAR,ISN,331,2,50
4,--,BIS,ISN,167,3,175
4,--,MOT,ISN,109,4,230
4,--,GRR,ISN,950,1,515
4,--,RAP,ISN,287,1,15
4,--,DIK,ISN,103,1,35
4,--,CPR,ISN,389,1,15
4,--,SWF,ISP,72,1,15
4,--,JFK,ISP,37,1,5
4,--,EWR,ISP,57,2,20
4,--,BOS,ISP,153,3,55
4,--,LGA,ISP,41,8,100
4,--,AVP,ISP,142,1,45
4,--,MHT,ISP,171,2,60
4,--,FLL,ISP,1092,1,365
4,--,MCO,ISP,971,1,85
4,--,BDL,ISP,82,2,10
4,--,TTN,ISP,97,2,30
4,--,BWI,ISP,220,2,80
4,--,PHL,ISP,130,1,25
4,--,PVD,ISP,108,1,5
4,--,LGA,ITH,179,4,80
4,--,EWR,ITH,172,8,310
4,--,SYR,ITH,46,4,20
4,--,CLE,ITH,288,1,65
4,--,BOS,ITH,279,4,350
4,--,IAD,ITH,250,1,35
4,--,DCA,ITH,253,1,15
4,--,ALB,ITH,137,1,5
4,--,CMH,ITH,377,1,105
4,--,BUF,ITH,120,1,25
4,--,JFK,ITH,189,2,110
4,--,KOA,ITO,65,275,2435
4,--,HNL,ITO,216,40,1860
4,--,OGG,ITO,121,12,230
4,--,LIH,ITO,318,7,315
4,--,IDA,JAC,67,7,85
4,--,BZN,JAC,151,12,240
4,--,GEG,JAC,430,1,105
4,--,PDX,JAC,600,1,125
4,--,ABQ,JAC,631,7,845
4,--,SLC,JAC,205,10,310
4,--,RKS,JAC,163,2,10
4,--,BIL,JAC,186,4,170
4,--,DEN,JAC,406,2,190
4,--,PHX,JAC,705,2,270
4,--,LAX,JAC,784,1,125
4,--,PIH,JAC,105,1,5
4,--,GCC,JAC,264,1,25
4,--,CPR,JAC,221,1,5
4,--,RAP,JAC,385,3,335
4,--,SAN,JAC,828,1,45
4,--,ORD,JAC,1162,1,165
4,--,BDL,JAC,1922,1,245
4,--,LAR,JAC,303,1,195
4,--,MTJ,JAC,382,1,5
4,--,MSO,JAC,281,1,65
4,--,MEM,JAN,188,28,860
4,--,MSY,JAN,160,23,475
4,--,ATL,JAN,341,5,295
4,--,BTR,JAN,138,10,170
4,--,TYR,JAN,312,1,35
4,--,GPT,JAN,144,9,175
4,--,PNS,JAN,213,1,25
4,--,SAT,JAN,534,2,70
4,--,DCA,JAN,860,1,75
4,--,MGM,JAN,215,4,340
4,--,BHM,JAN,212,10,370
4,--,TYS,JAN,424,1,285
4,--,DFW,JAN,408,2,120
4,--,LIT,JAN,208,4,100
4,--,MOB,JAN,155,3,35
4,--,BNA,JAN,327,2,200
4,--,AEX,JAN,160,1,45
4,--,IAH,JAN,351,2,90
4,--,GTR,JAN,117,2,30
4,--,OKC,JAN,482,1,65
4,--,MLU,JAN,116,5,115
4,--,LFT,JAN,184,2,110
4,--,IAD,JAN,843,1,325
4,--,SDF,JAN,473,1,115
4,--,DTW,JAN,776,1,85
4,--,EWR,JAN,1055,1,125
4,--,ISN,JAN,1304,1,215
4,--,SHV,JAN,219,1,15
4,--,PIT,JAN,786,1,65
4,--,STL,JAN,444,1,45
4,--,TPA,JAN,541,1,495
4,--,SGF,JAN,389,1,75
4,--,TPA,JAX,181,84,2350
4,--,MIA,JAX,335,31,1975
4,--,PNS,JAX,328,6,280
4,--,ATL,JAX,270,45,2225
4,--,PBI,JAX,280,20,1170
4,--,MCO,JAX,144,170,3610
4,--,CHS,JAX,192,47,1645
4,--,MYR,JAX,273,3,75
4,--,SRQ,JAX,220,3,295
4,--,FLL,JAX,319,36,2110
4,--,DTW,JAX,813,1,195
4,--,CLT,JAX,328,5,225
4,--,SFO,JAX,2366,1,615
4,--,RSW,JAX,273,18,930
4,--,ORF,JAX,542,3,685
4,--,MLB,JAX,176,5,115
4,--,SAV,JAX,116,24,390
4,--,CAE,JAX,240,4,240
4,--,TLH,JAX,159,13,215
4,--,AGS,JAX,199,3,85
4,--,BNA,JAX,483,4,1660
4,--,JAN,JAX,511,1,105
4,--,DAB,JAX,98,9,285
4,--,DCA,JAX,634,5,805
4,--,ECP,JAX,245,4,150
4,--,RDU,JAX,407,5,375
4,--,PHX,JAX,1786,1,175
4,--,GNV,JAX,66,8,90
4,--,CLE,JAX,753,1,95
4,--,EWR,JAX,820,3,1145
4,--,MOB,JAX,391,2,520
4,--,ORD,JAX,864,3,715
4,--,MSY,JAX,514,4,320
4,--,DFW,JAX,918,3,685
4,--,BQK,JAX,54,5,35
4,--,SDF,JAX,578,1,155
4,--,MEM,JAX,575,1,745
4,--,OMA,JAX,1088,1,465
4,--,BWI,JAX,663,3,605
4,--,ILM,JAX,342,1,75
4,--,CVG,JAX,613,1,85
4,--,BHM,JAX,365,3,145
4,--,BOS,JAX,1010,2,240
4,--,JFK,JAX,828,3,265
4,--,LNK,JAX,1106,1,155
4,--,MSN,JAX,969,2,520
4,--,ERI,JAX,803,1,85
4,--,MKE,JAX,925,1,95
4,--,MSP,JAX,1174,1,85
4,--,PVD,JAX,962,1,55
4,--,IAD,JAX,630,1,5
4,--,IAH,JAX,817,1,45
4,--,LAX,JAX,2153,1,775
4,--,CMH,JAX,659,1,85
4,--,LIT,JAX,680,1,295
4,--,VPS,JAX,289,2,110
4,--,ABY,JAX,165,1,35
4,--,FNT,JAX,867,1,165
4,--,ATL,JFK,760,22,3680
4,--,MIA,JFK,1089,7,2045
4,--,ORD,JFK,740,17,3135
4,--,PHL,JFK,94,97,1655
4,--,DCA,JFK,213,123,4395
4,--,LGA,JFK,11,40,230
4,--,IAD,JFK,228,50,1950
4,--,SWF,JFK,62,7,135
4,--,BOS,JFK,187,278,9260
4,--,CLT,JFK,541,8,1080
4,--,ALB,JFK,146,26,750
4,--,ELM,JFK,193,3,75
4,--,CLE,JFK,425,2,190
4,--,BUF,JFK,301,32,2010
4,--,PWM,JFK,273,6,360
4,--,BDL,JFK,106,44,1200
4,--,DTW,JFK,509,13,1695
4,--,EWR,JFK,21,105,575
4,--,HPN,JFK,30,16,140
4,--,DFW,JFK,1391,2,400
4,--,RDU,JFK,427,6,660
4,--,ROC,JFK,264,7,255
4,--,PVD,JFK,144,8,190
4,--,SYR,JFK,209,12,310
4,--,CHO,JFK,304,2,60
4,--,AVP,JFK,113,1,15
4,--,BWI,JFK,184,32,1000
4,--,IAH,JFK,1417,3,775
4,--,CHS,JFK,636,3,285
4,--,DAY,JFK,554,1,45
4,--,BGM,JFK,157,1,35
4,--,MHT,JFK,199,2,50
4,--,BTV,JFK,266,4,120
4,--,SFO,JFK,2586,6,3650
4,--,TPA,JFK,1005,4,540
4,--,MSN,JFK,819,1,285
4,--,SCE,JFK,214,1,15
4,--,MDT,JFK,160,2,40
4,--,ECP,JFK,979,1,155
4,--,RIC,JFK,288,3,175
4,--,FLL,JFK,1069,6,1090
4,--,LAS,JFK,2248,4,2100
4,--,DAL,JFK,1383,2,580
4,--,MSY,JFK,1182,2,510
4,--,LAX,JFK,2475,14,6170
4,--,IND,JFK,665,1,195
4,--,MCO,JFK,944,7,905
4,--,SNA,JFK,2454,1,695
4,--,SEA,JFK,2422,2,1200
4,--,ABQ,JFK,1826,1,335
4,--,PIT,JFK,340,5,305
4,--,CMH,JFK,483,1,205
4,--,EYW,JFK,1201,1,115
4,--,MSP,JFK,1029,4,640
4,--,DEN,JFK,1626,1,85
4,--,SJC,JFK,2569,1,385
4,--,PDX,JFK,2454,2,1210
4,--,OAK,JFK,2576,1,1045
4,--,SLC,JFK,1990,1,755
4,--,BGR,JFK,382,2,310
4,--,OMA,JFK,1154,1,355
4,--,ITH,JFK,189,1,185
4,--,BNA,JFK,765,2,340
4,--,ISP,JFK,37,2,10
4,--,TYS,JFK,647,2,330
4,--,RSW,JFK,1074,1,1615
4,--,MEM,JFK,964,1,255
4,--,AUS,JFK,1521,1,435
4,--,PNS,JFK,1028,1,295
4,--,HNL,JHM,84,1,5
4,--,SGF,JLN,62,2,40
4,--,LGB,JLN,1350,1,105
4,--,STL,JLN,251,1,45
4,--,MSP,JMS,299,1,45
4,--,SEA,JNU,909,1,435
4,--,KTN,JNU,234,1,55
4,--,SIT,JNU,95,1,35
4,--,ANC,JNU,571,1,25
4,--,OGG,KOA,84,185,3185
4,--,ITO,KOA,65,297,3225
4,--,LIH,KOA,263,137,10535
4,--,HNL,KOA,163,389,13395
4,--,FSD,KOA,3769,1,865
4,--,SEA,KOA,2688,1,365
4,--,MKK,KOA,119,2,20
4,--,SAN,KOA,2556,1,475
4,--,PDX,KOA,2607,1,665
4,--,BOS,KOA,5071,1,1765
4,--,SFO,KOA,2367,3,975
4,--,RDM,KTN,899,1,55
4,--,GRR,LAN,48,10,170
4,--,DTW,LAN,74,18,300
4,--,TVC,LAN,144,4,250
4,--,SYR,LAN,430,1,185
4,--,CLE,LAN,169,2,110
4,--,CMH,LAN,211,1,45
4,--,MDW,LAN,176,1,25
4,--,ORD,LAN,179,2,70
4,--,DAY,LAN,199,1,45
4,--,PIT,LAN,275,1,105
4,--,FWA,LAN,128,1,5
4,--,IND,LAN,229,2,90
4,--,IAD,LAN,457,1,55
4,--,FNT,LAN,45,1,5
4,--,DEN,LAR,113,5,85
4,--,JFK,LAS,2248,7,3755
4,--,SFO,LAS,414,219,17945
4,--,SAN,LAS,258,158,8190
4,--,IDA,LAS,538,2,220
4,--,ONT,LAS,197,22,990
4,--,LAX,LAS,236,471,23555
4,--,TUS,LAS,365,19,1625
4,--,BUR,LAS,223,12,590
4,--,SLC,LAS,368,85,5235
4,--,OAK,LAS,407,15,1395
4,--,PSP,LAS,173,16,590
4,--,BNA,LAS,1587,3,705
4,--,RNO,LAS,345,24,1450
4,--,PHX,LAS,255,379,17275
4,--,LBB,LAS,775,1,175
4,--,BIL,LAS,754,2,220
4,--,MCO,LAS,2039,9,5945
4,--,ATL,LAS,1747,4,1060
4,--,ELP,LAS,583,5,555
4,--,GEG,LAS,806,4,840
4,--,SJC,LAS,386,22,2510
4,--,SGU,LAS,113,8,220
4,--,SNA,LAS,226,55,2465
4,--,FLG,LAS,207,4,120
4,--,RDM,LAS,647,1,305
4,--,IAH,LAS,1222,8,2380
4,--,DEN,LAS,628,42,5860
4,--,ASE,LAS,503,5,1125
4,--,HNL,LAS,2762,5,4075
4,--,ABQ,LAS,486,33,2655
4,--,SMF,LAS,397,16,970
4,--,SEA,LAS,867,26,4290
4,--,PIT,LAS,1910,3,1315
4,--,FAT,LAS,259,3,75
4,--,BZN,LAS,701,3,265
4,--,HDN,LAS,527,1,205
4,--,CLE,LAS,1824,3,785
4,--,GJT,LAS,420,5,245
4,--,GRK,LAS,1056,1,185
4,--,MKE,LAS,1524,2,250
4,--,STS,LAS,454,1,105
4,--,HRL,LAS,1236,1,125
4,--,LEX,LAS,1686,1,225
4,--,BOI,LAS,519,5,315
4,--,SAF,LAS,510,2,350
4,--,DRO,LAS,418,2,60
4,--,MSY,LAS,1500,4,1190
4,--,TUL,LAS,1076,1,175
4,--,PDX,LAS,763,13,2235
4,--,LGB,LAS,231,8,340
4,--,SAT,LAS,1069,10,2520
4,--,MDW,LAS,1521,3,1495
4,--,DFW,LAS,1055,10,4380
4,--,STL,LAS,1371,2,740
4,--,BOS,LAS,2381,5,2155
4,--,AEX,LAS,1339,1,265
4,--,MCI,LAS,1139,5,915
4,--,BWI,LAS,2106,1,735
4,--,MSP,LAS,1299,3,645
4,--,CMH,LAS,1771,2,1150
4,--,IAD,LAS,2065,1,925
4,--,FLL,LAS,2173,5,3455
4,--,IND,LAS,1590,3,535
4,--,DTW,LAS,1749,3,1955
4,--,CLT,LAS,1916,1,185
4,--,CHS,LAS,2005,1,1125
4,--,MEM,LAS,1416,1,295
4,--,HOU,LAS,1235,4,1530
4,--,RDU,LAS,2026,1,375
4,--,EWR,LAS,2227,1,545
4,--,MIA,LAS,2174,2,690
4,--,DCA,LAS,2089,2,880
4,--,DSM,LAS,1216,1,225
4,--,SBA,LAS,289,2,100
4,--,TPA,LAS,1984,2,530
4,--,DAL,LAS,1067,4,740
4,--,ORD,LAS,1514,3,375
4,--,SAV,LAS,1956,1,965
4,--,PBI,LAS,2158,1,1055
4,--,MTJ,LAS,433,1,15
4,--,RAP,LAS,843,1,135
4,--,MFR,LAS,600,2,380
4,--,ACV,LAS,591,1,155
4,--,RIC,LAS,2086,1,475
4,--,BFL,LAS,224,1,115
4,--,CVG,LAS,1678,2,450
4,--,AUS,LAS,1090,2,800
4,--,MOT,LAS,1098,1,1455
4,--,OKC,LAW,73,2,10
4,--,DFW,LAW,140,1,15
4,--,HNL,LAX,2556,33,26845
4,--,ONT,LAX,47,94,710
4,--,LAS,LAX,236,549,23045
4,--,SNA,LAX,36,305,2565
4,--,SFO,LAX,337,1008,71840
4,--,DTW,LAX,1979,2,910
4,--,SBA,LAX,89,46,760
4,--,OGG,LAX,2486,3,1135
4,--,SAN,LAX,109,805,14595
4,--,ABQ,LAX,677,7,1035
4,--,EUG,LAX,748,3,345
4,--,FLL,LAX,2343,75,36725
4,--,MMH,LAX,256,2,530
4,--,TPA,LAX,2158,5,3935
4,--,OAK,LAX,337,37,2495
4,--,SJC,LAX,308,98,5590
4,--,TUS,LAX,451,9,1175
4,--,MSP,LAX,1535,9,2995
4,--,SEA,LAX,954,88,17200
4,--,PDX,LAX,834,31,5365
4,--,PSP,LAX,110,101,1975
4,--,BUR,LAX,18,34,180
4,--,MIA,LAX,2342,43,23515
4,--,PHX,LAX,370,132,9390
4,--,SBP,LAX,156,14,280
4,--,SLC,LAX,590,29,4045
4,--,IAH,LAX,1379,3,1355
4,--,JFK,LAX,2475,11,7425
4,--,BOS,LAX,2611,10,6140
4,--,LGA,LAX,2469,4,3540
4,--,FAT,LAX,209,27,965
4,--,KOA,LAX,2504,7,2255
4,--,BOI,LAX,674,4,710
4,--,SMF,LAX,373,69,4795
4,--,ATL,LAX,1947,9,4055
4,--,MRY,LAX,266,7,245
4,--,HOU,LAX,1390,2,630
4,--,DEN,LAX,862,37,8535
4,--,STL,LAX,1592,5,2215
4,--,DCA,LAX,2311,6,3850
4,--,RNO,LAX,391,8,700
4,--,TYS,LAX,1949,1,215
4,--,BZN,LAX,902,2,230
4,--,COS,LAX,833,2,220
4,--,LGB,LAX,17,9,55
4,--,DAL,LAX,1246,3,835
4,--,DFW,LAX,1235,15,4185
4,--,LFT,LAX,1567,1,245
4,--,BWI,LAX,2329,3,735
4,--,AUS,LAX,1242,3,515
4,--,SAT,LAX,1211,6,1600
4,--,STS,LAX,400,1,65
4,--,BFL,LAX,109,8,60
4,--,PBI,LAX,2330,1,305
4,--,RDU,LAX,2239,3,2185
4,--,MCO,LAX,2218,3,2135
4,--,BNA,LAX,1797,3,1975
4,--,EWR,LAX,2454,13,6215
4,--,ORD,LAX,1744,23,9665
4,--,PIT,LAX,2136,1,325
4,--,RSW,LAX,2238,2,790
4,--,MSY,LAX,1670,3,1455
4,--,MKE,LAX,1756,1,315
4,--,CVG,LAX,1900,2,350
4,--,PHL,LAX,2402,1,575
4,--,MEM,LAX,1619,2,600
4,--,CRW,LAX,2067,1,705
4,--,GSP,LAX,2057,1,245
4,--,PSC,LAX,851,1,255
4,--,GEG,LAX,945,2,830
4,--,BDL,LAX,2527,2,590
4,--,MFR,LAX,630,1,105
4,--,ELP,LAX,715,4,1690
4,--,SBN,LAX,1823,1,485
4,--,MCI,LAX,1363,2,480
4,--,BUF,LAX,2218,2,530
4,--,MDW,LAX,1750,1,365
4,--,LIH,LAX,2615,1,245
4,--,FSD,LAX,1340,1,315
4,--,IAD,LAX,2288,1,705
4,--,SDF,LAX,1843,1,245
4,--,SGF,LAX,1423,1,85
